RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
61925,24B07649,2/24/2024 2:44:00 AM,4E,COMMON ASSAULT,,,934,F,38,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277310999999997,-76.614324999999994,"(39.277310999999997,-76.614324999999994)",,1,-76.614325,39.2773110000001
62243,23L05140,12/17/2023 12:23:00 AM,9S,SHOOTING,I,HANDGUN,934,M,24,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1200 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.292375,-76.61392,"(39.292375,-76.61392)",SHED/GARAGE,1,-76.61392,39.292375
62354,23L05113,12/17/2023 12:30:00 AM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276296000000002,-76.614251999999993,"(39.276296000000002,-76.614251999999993)",TAVERN/NIGHT CLUB,1,-76.614252,39.2762960000001
62355,23L05335,12/17/2023 2:00:00 PM,7B,AUTO THEFT,I,,934,F,33,,UNKNOWN,800 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.279600000000002,-76.612725999999995,"(39.279600000000002,-76.612725999999995)",STREET,1,-76.612726,39.2796000000001
62418,23L01812,12/5/2023 1:30:00 PM,4E,COMMON ASSAULT,O,,934,M,8,,NOT_HISPANIC_OR_LATINO,1000 WILLIAM ST,N/A,SOUTHERN,FEDERAL HILL,39.277513999999996,-76.610811999999996,"(39.277513999999996,-76.610811999999996)",SCHOOL,1,-76.610812,39.2775140000001
62419,23L01464,12/5/2023 12:10:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,28,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",GROCERY/CONFECTION,1,-76.614321,39.277246
62508,24B05996,2/19/2024 1:30:00 PM,6C,LARCENY,,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",,1,-76.6145069999999,39.2778420000001
62516,24B06317,2/19/2024 7:40:00 PM,6D,LARCENY,,,934,F,31,WHITE,NOT_HISPANIC_OR_LATINO,0 W MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.279927999999998,-76.614763999999994,"(39.279927999999998,-76.614763999999994)",,1,-76.614764,39.279928
62573,23L35744,12/23/2023 2:05:00 AM,6H,LARCENY,O,,934,M,23,WHITE,NOT_HISPANIC_OR_LATINO,1200 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.275472999999998,-76.614198000000002,"(39.275472999999998,-76.614198000000002)",UNKNOWN,1,-76.614198,39.275473
62753,23L03857,12/12/2023 9:49:00 PM,3AO,ROBBERY,I,PERSONAL_WEAPONS,934,M,23,ASIAN,UNKNOWN,800 KEY HWY,N/A,SOUTHERN,FEDERAL HILL,39.279831000000001,-76.606611999999998,"(39.279831000000001,-76.606611999999998)",STREET,1,-76.606612,39.2798310000001
62918,23L02971,12/10/2023 1:25:00 AM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,28,,UNKNOWN,1100 S Charles St,N/A,SOUTHERN,FEDERAL HILL,39.276636557102123,-76.614421011689387,"(39.276636557102123,-76.614421011689387)",STREET,1,-76.614421012,39.2766365570001
62980,23L04423,12/13/2023 8:00:00 PM,7A,AUTO THEFT,I,,934,M,31,ASIAN,UNKNOWN,100 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278846000000001,-76.612365999999994,"(39.278846000000001,-76.612365999999994)",STREET,1,-76.612366,39.278846
62991,24B04848,2/15/2024 6:00:00 PM,6G,LARCENY,,,934,F,27,WHITE,UNKNOWN,300 E HAMBURG ST,N/A,SOUTHERN,FEDERAL HILL,39.278517634788578,-76.609119090946393,"(39.278517634788578,-76.609119090946393)",,1,-76.609119091,39.2785176350001
63140,24A03673,1/12/2024 12:00:00 AM,6F,LARCENY FROM AUTO,,,934,M,24,WHITE,UNKNOWN,200 E MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.280074999999997,-76.611158000000003,"(39.280074999999997,-76.611158000000003)",,1,-76.611158,39.2800750000001
63246,23L02124,12/7/2023 12:37:00 PM,7A,AUTO THEFT,I,,934,M,60,WHITE,NOT_HISPANIC_OR_LATINO,1200 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.275359000000002,-76.614191000000005,"(39.275359000000002,-76.614191000000005)",STREET,1,-76.6141909999999,39.275359
63860,24B02496,2/8/2024 2:11:00 PM,6H,LARCENY,,,934,F,22,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,200 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277360999999999,-76.609646999999995,"(39.277360999999999,-76.609646999999995)",,1,-76.6096469999999,39.277361
63975,24A01860,1/5/2024 2:00:00 PM,6D,LARCENY,,,934,F,44,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276128999999997,-76.614390999999998,"(39.276128999999997,-76.614390999999998)",,1,-76.614391,39.276129
64282,23L06492,12/20/2023 11:00:00 PM,7A,AUTO THEFT,I,,934,F,28,WHITE,NOT_HISPANIC_OR_LATINO,0 E MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.279963000000002,-76.613862999999995,"(39.279963000000002,-76.613862999999995)",SHED/GARAGE,1,-76.613863,39.2799630000001
64283,23L06492,12/20/2023 11:00:00 PM,6F,LARCENY FROM AUTO,I,,934,M,31,WHITE,NOT_HISPANIC_OR_LATINO,0 E MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.279963000000002,-76.613862999999995,"(39.279963000000002,-76.613862999999995)",SHED/GARAGE,1,-76.613863,39.2799630000001
64461,24A00049,1/1/2024 2:40:00 AM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,35,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276296000000002,-76.614251999999993,"(39.276296000000002,-76.614251999999993)",TAVERN/NIGHT CLUB,1,-76.614252,39.2762960000001
64597,24A00076,1/1/2024 3:30:00 AM,4A,AGG. ASSAULT,O,KNIFE_CUTTING_INSTRUMENT,934,M,36,,UNKNOWN,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.276623999999998,-76.613372999999996,"(39.276623999999998,-76.613372999999996)",TAVERN/NIGHT CLUB,1,-76.613373,39.276624
64598,24A00076,1/1/2024 3:30:00 AM,4A,AGG. ASSAULT,O,KNIFE_CUTTING_INSTRUMENT,934,M,25,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.276623999999998,-76.613372999999996,"(39.276623999999998,-76.613372999999996)",TAVERN/NIGHT CLUB,1,-76.613373,39.276624
64654,23L03247,12/11/2023 3:00:00 AM,5B,BURGLARY,O,,934,NA,,,,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.276651999999999,-76.613104000000007,"(39.276651999999999,-76.613104000000007)",SPECIALTY STORE,1,-76.613104,39.2766520000001
64657,24A00506,1/1/2024 11:45:00 PM,7A,AUTO THEFT,,,934,M,29,,UNKNOWN,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",,1,-76.6145069999999,39.2778420000001
64687,23L09573,12/31/2023 9:17:00 PM,3AJF,ROBBERY - CARJACKING,I,HANDGUN,934,M,31,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 RIVERSIDE AVE,N/A,SOUTHERN,FEDERAL HILL,39.277678000000002,-76.609144000000001,"(39.277678000000002,-76.609144000000001)",STREET,1,-76.609144,39.277678
64820,23L04674,12/15/2023 1:40:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,F,20,WHITE,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",UNKNOWN,1,-76.614321,39.277246
65111,23L01360,12/5/2023 4:20:00 AM,5A,BURGLARY,O,,934,M,26,WHITE,UNKNOWN,1200 MARSHALL ST,N/A,SOUTHERN,FEDERAL HILL,39.275424000000001,-76.612880000000004,"(39.275424000000001,-76.612880000000004)",OTHER/RESIDENTIAL,1,-76.61288,39.275424
65142,24A00348,12/23/2023 11:22:00 AM,5F,BURGLARY,O,,934,M,31,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 POULTNEY ST,N/A,SOUTHERN,FEDERAL HILL,39.277602999999999,-76.613487000000006,"(39.277602999999999,-76.613487000000006)",OTHER/RESIDENTIAL,1,-76.613487,39.2776030000001
65605,24A00432,12/24/2023 8:45:00 AM,5F,BURGLARY,,,934,NA,,,,0 E HAMBURG ST,N/A,SOUTHERN,FEDERAL HILL,39.278125000000003,-76.613315,"(39.278125000000003,-76.613315)",,1,-76.6133149999999,39.278125
65836,23J09644,10/27/2023 2:59:45 AM,5F,BURGLARY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",TAVERN/NIGHT CLUB,1,-76.614321,39.277246
66379,24A02456,1/8/2024 4:39:00 PM,4A,AGG. ASSAULT,,,934,M,64,,UNKNOWN,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",,1,-76.6145069999999,39.2778420000001
66420,23K09133,11/29/2023 12:00:00 PM,6C,LARCENY,O,,934,NA,,,,1200 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.275903999999997,-76.612116999999998,"(39.275903999999997,-76.612116999999998)",CONVENIENCE STORE,1,-76.612117,39.275904
66559,24A01748,1/6/2024 4:30:00 AM,5F,BURGLARY,,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",,1,-76.614321,39.277246
67192,23J11262,10/29/2023 3:00:00 PM,6D,LARCENY,O,,934,M,59,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",UNKNOWN,1,-76.614321,39.277246
67253,24A35540,12/31/2023 4:12:00 PM,6H,LARCENY,,,934,F,22,WHITE,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",,1,-76.614321,39.277246
67281,23K02317,11/7/2023 7:45:00 AM,5A,BURGLARY,O,,934,M,26,WHITE,UNKNOWN,700 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.280382000000003,-76.614525,"(39.280382000000003,-76.614525)",OTHER/RESIDENTIAL,1,-76.614525,39.280382
67340,23J11196,10/31/2023 10:58:00 AM,6C,LARCENY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",CONVENIENCE STORE,1,-76.6145069999999,39.2778420000001
67386,23K00123,10/31/2023 3:30:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,111,F,15,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,200 KEY HWY,N/A,CENTRAL,FEDERAL HILL,39.280622000000001,-76.611171999999996,"(39.280622000000001,-76.611171999999996)",PARK,1,-76.611172,39.2806220000001
67576,23K01693,11/5/2023 11:40:00 PM,3AF,ROBBERY,I,HANDGUN,934,M,25,WHITE,NOT_HISPANIC_OR_LATINO,300 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.278936000000002,-76.609737999999993,"(39.278936000000002,-76.609737999999993)",STREET,1,-76.6097379999999,39.278936
67684,23K03158,11/9/2023 1:04:00 PM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,M,18,WHITE,HISPANIC_OR_LATINO,300 WARREN AVE,N/A,SOUTHERN,FEDERAL HILL,39.279049999999998,-76.609742999999995,"(39.279049999999998,-76.609742999999995)",PARK,1,-76.609743,39.27905
67774,23K01898,11/4/2023 2:30:00 PM,6G,LARCENY,I,,934,F,37,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 E WEST ST,N/A,SOUTHERN,FEDERAL HILL,39.275950000000002,-76.613163,"(39.275950000000002,-76.613163)",STREET,1,-76.613163,39.2759500000001
67804,23K03794,11/12/2023 6:10:00 PM,6H,LARCENY,I,,934,F,38,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276758000000001,-76.614435999999998,"(39.276758000000001,-76.614435999999998)",STREET,1,-76.614436,39.276758
67830,23K01805,11/5/2023 11:00:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,26,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277009999999997,-76.613139000000004,"(39.277009999999997,-76.613139000000004)",TAVERN/NIGHT CLUB,1,-76.613139,39.2770100000001
68142,23K04152,11/12/2023 1:00:00 AM,6H,LARCENY,O,,934,M,32,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276296000000002,-76.614251999999993,"(39.276296000000002,-76.614251999999993)",TAVERN/NIGHT CLUB,1,-76.614252,39.2762960000001
68164,23J01479,10/4/2023 1:40:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,F,17,WHITE,HISPANIC_OR_LATINO,1100 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.276739999999997,-76.612378000000007,"(39.276739999999997,-76.612378000000007)",CONVENIENCE STORE,1,-76.612378,39.2767400000001
68573,24A01528,12/31/2023 11:30:00 PM,6F,LARCENY FROM AUTO,,,934,F,33,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1000 Patapsco St,N/A,SOUTHERN,FEDERAL HILL,39.277166933610893,-76.613876373673108,"(39.277166933610893,-76.613876373673108)",,1,-76.613876374,39.277166934
68653,23K06226,11/19/2023 9:32:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,30,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278128000000002,-76.612621000000004,"(39.278128000000002,-76.612621000000004)",TAVERN/NIGHT CLUB,1,-76.6126209999999,39.278128
68845,23K05696,11/18/2023 9:25:00 AM,6H,LARCENY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",UNKNOWN,1,-76.6145069999999,39.2778420000001
69004,23K05230,11/17/2023 12:00:00 AM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,M,32,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277014999999999,-76.613090999999997,"(39.277014999999999,-76.613090999999997)",TAVERN/NIGHT CLUB,1,-76.6130909999999,39.2770150000001
69270,23K35660,11/16/2023 11:15:00 PM,6H,LARCENY,O,,934,M,23,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276373999999997,-76.614255999999997,"(39.276373999999997,-76.614255999999997)",TAVERN/NIGHT CLUB,1,-76.614256,39.276374
69474,23J10378,10/29/2023 3:01:00 AM,3AO,ROBBERY,I,PERSONAL_WEAPONS,934,F,24,WHITE,NOT_HISPANIC_OR_LATINO,100 E MONTGOMERY ST,N/A,SOUTHERN,FEDERAL HILL,39.280025999999999,-76.612617999999998,"(39.280025999999999,-76.612617999999998)",STREET,1,-76.6126179999999,39.2800260000001
69617,23L00804,12/3/2023 12:42:00 AM,7A,AUTO THEFT,I,,934,F,32,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,900 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.278919000000002,-76.614570000000001,"(39.278919000000002,-76.614570000000001)",STREET,1,-76.61457,39.278919
69629,23J35573,10/2/2023 8:55:00 AM,6F,LARCENY FROM AUTO,I,,934,M,35,WHITE,NOT_HISPANIC_OR_LATINO,400 Grindall St,N/A,SOUTHERN,FEDERAL HILL,39.278018000000003,-76.607643999999993,"(39.278018000000003,-76.607643999999993)",STREET,1,-76.6076439999999,39.278018
69811,23K03475,10/30/2023 11:00:00 AM,7A,AUTO THEFT,I,,934,M,46,WHITE,NOT_HISPANIC_OR_LATINO,200 E CHURCHILL ST,N/A,SOUTHERN,FEDERAL HILL,39.279536,-76.610915000000006,"(39.279536,-76.610915000000006)",STREET,1,-76.610915,39.2795360000001
70004,23J10344,10/29/2023 12:46:00 AM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,F,23,WHITE,UNKNOWN,1200 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.275686999999998,-76.614360000000005,"(39.275686999999998,-76.614360000000005)",STREET,1,-76.61436,39.2756870000001
70143,23J04225,10/10/2023 9:00:00 PM,6F,LARCENY FROM AUTO,I,,934,F,29,,UNKNOWN,1200 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.275838999999998,-76.612109000000004,"(39.275838999999998,-76.612109000000004)",STREET,1,-76.612109,39.2758390000001
70369,23K02289,11/5/2023 4:30:00 PM,6H,LARCENY,O,,934,M,31,,UNKNOWN,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276373999999997,-76.614255999999997,"(39.276373999999997,-76.614255999999997)",TAVERN/NIGHT CLUB,1,-76.614256,39.276374
70439,23K00052,11/1/2023 5:05:00 AM,5F,BURGLARY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",CONVENIENCE STORE,1,-76.614321,39.277246
70651,23K07063,11/21/2023 1:30:00 PM,6H,LARCENY,I,,934,NA,,,,0 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277093999999998,-76.612413000000004,"(39.277093999999998,-76.612413000000004)",STREET,1,-76.6124129999999,39.277094
70833,23K06393,11/20/2023 1:00:00 PM,6F,LARCENY FROM AUTO,I,,934,F,,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1 Poultney St,N/A,SOUTHERN,FEDERAL HILL,39.277457715951051,-76.613746479036564,"(39.277457715951051,-76.613746479036564)",STREET,1,-76.613746479,39.2774577160001
71075,23K02046,11/7/2023 2:40:00 AM,5B,BURGLARY,O,,934,NA,,,,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276125999999998,-76.614242000000004,"(39.276125999999998,-76.614242000000004)",RESTAURANT,1,-76.6142419999999,39.276126
71138,23I10274,9/28/2023 2:45:00 PM,3AF,ROBBERY,I,HANDGUN,934,M,59,UNKNOWN,UNKNOWN,900 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278837000000003,-76.612674999999996,"(39.278837000000003,-76.612674999999996)",STREET,1,-76.612675,39.2788370000001
71139,23I10274,9/28/2023 2:45:00 PM,3AF,ROBBERY,I,HANDGUN,934,M,30,WHITE,NOT_HISPANIC_OR_LATINO,900 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278837000000003,-76.612674999999996,"(39.278837000000003,-76.612674999999996)",STREET,1,-76.612675,39.2788370000001
71159,23J02879,10/8/2023 2:00:00 AM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,F,21,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276758000000001,-76.614435999999998,"(39.276758000000001,-76.614435999999998)",STREET,1,-76.614436,39.276758
71184,23L35508,11/22/2023 4:46:00 PM,6H,LARCENY,O,,934,M,37,WHITE,HISPANIC_OR_LATINO,200 GRINDALL ST,N/A,SOUTHERN,FEDERAL HILL,39.277605000000001,-76.610371999999998,"(39.277605000000001,-76.610371999999998)",OTHER/RESIDENTIAL,1,-76.610372,39.2776050000001
71460,23I10432,9/29/2023 12:10:31 AM,1A,HOMICIDE,I,HANDGUN,934,M,23,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276296000000002,-76.614251999999993,"(39.276296000000002,-76.614251999999993)",STREET,1,-76.614252,39.2762960000001
71627,23K05938,11/18/2023 11:30:00 PM,4E,COMMON ASSAULT,O,PERSONAL_WEAPONS,934,F,27,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.278128000000002,-76.612621000000004,"(39.278128000000002,-76.612621000000004)",TAVERN/NIGHT CLUB,1,-76.6126209999999,39.278128
71903,23J03785,10/10/2023 3:48:00 PM,7A,AUTO THEFT,I,,934,M,25,WHITE,UNKNOWN,0 E WHEELING ST,N/A,SOUTHERN,FEDERAL HILL,39.27861,-76.613366999999997,"(39.27861,-76.613366999999997)",STREET,1,-76.613367,39.2786100000001
72046,23K04982,11/16/2023 2:00:00 AM,5F,BURGLARY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277245999999998,-76.614321000000004,"(39.277245999999998,-76.614321000000004)",TAVERN/NIGHT CLUB,1,-76.614321,39.277246
72237,23K05238,11/17/2023 1:26:00 AM,4E,COMMON ASSAULT,I,PERSONAL_WEAPONS,934,F,35,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276257000000001,-76.614249999999998,"(39.276257000000001,-76.614249999999998)",STREET,1,-76.61425,39.276257
72329,23J00907,10/3/2023 7:35:00 AM,3P,ROBBERY,O,,934,M,34,WHITE,UNKNOWN,1100 LIGHT ST,N/A,SOUTHERN,FEDERAL HILL,39.276739999999997,-76.612378000000007,"(39.276739999999997,-76.612378000000007)",UNKNOWN,1,-76.612378,39.2767400000001
72595,23J02070,10/5/2023 10:26:00 PM,3CO,ROBBERY - COMMERCIAL,O,OTHER,934,M,24,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.278016999999998,-76.614367999999999,"(39.278016999999998,-76.614367999999999)",SPECIALTY STORE,1,-76.614368,39.278017
72876,23J02030,10/5/2023 12:30:00 PM,6D,LARCENY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277354000000003,-76.614328,"(39.277354000000003,-76.614328)",SPECIALTY STORE,1,-76.6143279999999,39.2773540000001
72895,23K09474,11/30/2023 3:00:00 PM,4A,AGG. ASSAULT,I,KNIFE_CUTTING_INSTRUMENT,934,M,15,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",STREET,1,-76.6145069999999,39.2778420000001
72998,23J35624,10/7/2023 10:30:00 PM,6H,LARCENY,O,,934,F,33,WHITE,NOT_HISPANIC_OR_LATINO,1100 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.276296000000002,-76.614251999999993,"(39.276296000000002,-76.614251999999993)",TAVERN/NIGHT CLUB,1,-76.614252,39.2762960000001
73055,23J03015,10/7/2023 1:00:00 PM,7A,AUTO THEFT,I,,934,M,63,WHITE,UNKNOWN,800 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.279530999999999,-76.614621,"(39.279530999999999,-76.614621)",STREET,1,-76.6146209999999,39.2795310000001
73151,23J09029,10/25/2023 10:30:00 AM,6C,LARCENY,,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",,1,-76.6145069999999,39.2778420000001
73205,23J04414,10/11/2023 5:00:00 PM,7A,AUTO THEFT,I,,934,M,25,WHITE,NOT_HISPANIC_OR_LATINO,0 W HENRIETTA ST,N/A,SOUTHERN,FEDERAL HILL,39.279033753200345,-76.614577979183522,"(39.279033753200345,-76.614577979183522)",STREET,1,-76.614577979,39.2790337530001
73298,23J08653,10/24/2023 9:30:00 AM,6C,LARCENY,O,,934,NA,,,,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",CONVENIENCE STORE,1,-76.6145069999999,39.2778420000001
73349,23K09052,11/28/2023 5:00:00 PM,7A,AUTO THEFT,I,,934,F,27,WHITE,UNKNOWN,1200 PATAPSCO ST,N/A,SOUTHERN,FEDERAL HILL,39.275303999999998,-76.613467,"(39.275303999999998,-76.613467)",STREET,1,-76.613467,39.2753040000001
73822,23J03093,10/8/2023 5:30:00 PM,7A,AUTO THEFT,I,,934,M,21,UNKNOWN,UNKNOWN,800 BATTERY AVE,N/A,SOUTHERN,FEDERAL HILL,39.280007720441624,-76.609943598404755,"(39.280007720441624,-76.609943598404755)",STREET,1,-76.609943598,39.2800077200001
73987,23J06498,10/17/2023 5:30:00 PM,7A,AUTO THEFT,I,,934,M,27,WHITE,UNKNOWN,1000 OLIVE ST,N/A,SOUTHERN,FEDERAL HILL,39.277673999999998,-76.614926999999994,"(39.277673999999998,-76.614926999999994)",SHED/GARAGE,1,-76.614927,39.277674
74038,23J05085,10/13/2023 9:05:00 PM,7A,AUTO THEFT,I,,934,F,23,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,200 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277267000000002,-76.610624999999999,"(39.277267000000002,-76.610624999999999)",STREET,1,-76.610625,39.2772670000001
74135,23I02835,9/8/2023 5:45:00 PM,7A,AUTO THEFT,I,,934,F,24,,UNKNOWN,0 E HENRIETTA ST,N/A,SOUTHERN,FEDERAL HILL,39.278977693888805,-76.612683554863736,"(39.278977693888805,-76.612683554863736)",STREET,1,-76.612683555,39.278977694
74403,23J01107,10/3/2023 4:10:00 PM,4A,AGG. ASSAULT,O,PERSONAL_WEAPONS,934,M,25,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1000 S CHARLES ST,N/A,SOUTHERN,FEDERAL HILL,39.277842,-76.614507000000003,"(39.277842,-76.614507000000003)",OFFICE BUILDING,1,-76.6145069999999,39.2778420000001
74536,23I10447,9/29/2023 1:00:00 AM,3AF,ROBBERY,I,HANDGUN,934,M,26,WHITE,UNKNOWN,400 E CROSS ST,N/A,SOUTHERN,FEDERAL HILL,39.277445999999998,-76.608857999999998,"(39.277445999999998,-76.608857999999998)",STREET,1,-76.6088579999999,39.2774460000001
